t,demand
2144,6.59
2145,6.39
2146,3.58
2147,3.7
2148,6.68
2149,10.32
2150,3.21
2151,3.44
2152,3.45
2153,4.08
2154,10.23
2155,11.22
2156,4.45
2157,4.42
2158,4.3
2159,3.25
2160,3.21
2161,3.29
2162,3.3
2163,3.25
2164,3.38
2165,3.36
2166,3.87
2167,3.81
2168,6.69
2169,6.42
2170,3.61
2171,3.57
2172,6.53
2173,10.29
2174,3.38
2175,3.4
2176,3.43
2177,4.01
2178,9.89
2179,10.87
2180,4.36
2181,4.43
2182,4.21
2183,3.15
2184,3.39
2185,3.29
2186,3.25
2187,3.27
2188,3.47
2189,3.22
2190,3.83
2191,3.94
2192,6.39
2193,6.16
2194,3.68
2195,3.62
2196,6.76
2197,10.3
2198,3.35
2199,3.29
2200,3.45
2201,3.99
2202,10.36
2203,11.04
2204,4.38
2205,4.45
2206,4.16
2207,3.33
2208,3.32
2209,3.3
2210,3.31
2211,3.22
2212,3.36
2213,3.31
2214,3.87
2215,3.83
2216,6.49
2217,6.39
2218,3.54
2219,3.61
2220,6.67
2221,10.35
2222,3.29
2223,3.4
2224,3.52
2225,4.12
2226,9.89
2227,10.79
2228,4.55
2229,4.43
2230,4.24
2231,3.37
2232,3.26
2233,3.29
2234,3.32
2235,3.29
2236,3.3
2237,3.3
2238,3.97
2239,3.98
2240,6.75
2241,6.33
2242,3.47
2243,3.53
2244,6.51
2245,10.51
2246,3.35
2247,3.38
2248,3.43
2249,4.07
2250,10.43
2251,10.88
2252,4.5
2253,4.52
2254,4.27
2255,3.31
2256,3.24
2257,3.32
2258,3.22
2259,3.27
2260,3.33
2261,3.33
2262,3.88
2263,3.83
2264,6.62
2265,6.39
2266,3.65
2267,3.56
2268,6.54
2269,10.41
2270,3.23
2271,3.36
2272,3.46
2273,4.02
2274,10.21
2275,11.14
2276,4.42
2277,4.33
2278,4.31
2279,3.3
2280,3.28
2281,3.23
2282,3.33
2283,3.37
2284,3.19
2285,3.25
2286,3.84
2287,3.93
2288,6.57
2289,6.37
2290,3.62
2291,3.58
2292,6.5
2293,10.43
2294,3.28
2295,3.5
2296,3.46
2297,4.09
2298,10.06
2299,10.84
2300,4.38
2301,4.5
2302,4.31
2303,3.2
2304,3.17
2305,3.28
2306,3.37
2307,3.26
2308,3.23
2309,3.22
2310,3.92
2311,3.88
2312,6.51
2313,6.42
2314,3.49
2315,3.56
2316,6.61
2317,10.35
2318,3.28
2319,3.42
2320,3.47
2321,4.01
2322,10.26
2323,10.66
2324,4.35
2325,4.35
2326,4.13
2327,3.33
2328,3.24
2329,3.24
2330,3.33
2331,3.21
2332,3.34
2333,3.31
2334,3.91
2335,3.99
2336,6.57
2337,6.29
2338,3.61
2339,3.64
2340,6.58
2341,10.22
2342,3.26
2343,3.41
2344,3.4
2345,3.97
2346,9.93
2347,10.89
2348,4.43
2349,4.33
2350,4.26
2351,3.31
2352,3.26
2353,3.3
2354,3.27
2355,3.28
2356,3.2
2357,3.42
2358,3.81
2359,3.91
2360,6.74
2361,6.29
2362,3.64
2363,3.62
2364,6.58
2365,10.48
2366,3.33
2367,3.38
2368,3.41
2369,4.06
2370,10.3
2371,10.51
2372,4.39
2373,4.39
2374,4.27
2375,3.27
2376,3.25
2377,3.26
2378,3.22
2379,3.29
2380,3.31
2381,3.32
2382,3.83
2383,3.78
2384,6.55
2385,6.39
2386,3.71
2387,3.65
2388,6.46
2389,10.43
2390,3.23
2391,3.53
2392,3.43
2393,4.03
2394,9.85
2395,11.14
2396,4.5
2397,4.45
2398,4.26
2399,3.36
2400,3.25
2401,3.36
2402,3.26
2403,3.23
2404,3.38
2405,3.32
2406,3.84
2407,3.86
2408,6.52
2409,6.31
2410,3.59
2411,3.49
2412,6.48
2413,10.36
2414,3.26
2415,3.37
2416,3.41
2417,4.01
2418,10.14
2419,10.89
2420,4.42
2421,4.42
2422,4.25
2423,3.33
2424,3.35
2425,3.19
2426,3.17
2427,3.2
2428,3.29
2429,3.28
2430,3.81
2431,3.82
2432,6.67
2433,6.53
2434,3.53
2435,3.55
2436,6.66
2437,10.46
2438,3.32
2439,3.41
2440,3.43
2441,4.08
2442,10
2443,10.91
2444,4.36
2445,4.35
2446,4.3
2447,3.26
2448,3.22
2449,3.14
2450,3.34
2451,3.32
2452,3.3
2453,3.3
2454,3.9
2455,3.92
2456,6.44
2457,6.49
2458,3.58
2459,3.54
2460,6.59
2461,10.76
2462,3.26
2463,3.38
2464,3.36
2465,4.13
2466,10.03
2467,10.75
2468,4.43
2469,4.48
2470,4.26
2471,3.24
2472,3.33
2473,3.31
2474,3.31
2475,3.31
2476,3.37
2477,3.41
2478,3.86
2479,3.89
2480,6.57
2481,6.4
2482,3.6
2483,3.6
2484,6.6
2485,10.42
2486,3.16
2487,3.49
2488,3.43
2489,4.07
2490,10.15
2491,11.28
2492,4.44
2493,4.51
2494,4.27
2495,3.28
2496,3.26
2497,3.23
2498,3.28
2499,3.33
2500,3.33
2501,3.23
2502,3.8
2503,3.99
2504,6.52
2505,6.28
2506,3.56
2507,3.69
2508,6.58
2509,10.29
2510,3.34
2511,3.46
2512,3.53
2513,4.12
2514,10.14
2515,10.74
2516,4.49
2517,4.5
2518,4.3
2519,3.17
2520,3.25
2521,3.25
2522,3.29
2523,3.23
2524,3.25
2525,3.35
2526,3.84
2527,3.97
2528,6.42
2529,6.28
2530,3.58
2531,3.72
2532,6.58
2533,10.21
2534,3.31
2535,3.37
2536,3.44
2537,4.1
2538,10.25
2539,11.06
2540,4.61
2541,4.42
2542,4.24
2543,3.18
2544,3.37
2545,3.34
2546,3.37
2547,3.15
2548,3.24
2549,3.39
2550,3.86
2551,3.95
2552,6.56
2553,6.34
2554,3.57
2555,3.58
2556,6.62
2557,10.09
2558,3.33
2559,3.39
2560,3.45
2561,4.09
2562,10.01
2563,11.11
2564,4.41
2565,4.44
2566,4.29
2567,3.35
2568,3.28
2569,3.31
2570,3.32
2571,3.24
2572,3.24
2573,3.28
2574,3.88
2575,3.89
2576,6.57
2577,6.6
2578,3.71
2579,3.7
2580,6.58
2581,10.28
2582,3.19
2583,3.41
2584,3.37
2585,4.06
2586,10.13
2587,10.98
2588,4.5
2589,4.53
2590,4.26
2591,3.34
2592,3.35
2593,3.29
2594,3.32
2595,3.4
2596,3.23
2597,3.25
2598,3.86
2599,3.96
2600,6.42
2601,6.44
2602,3.56
2603,3.59
2604,6.57
2605,10.28
2606,3.25
2607,3.44
2608,3.38
2609,4.05
2610,10.26
2611,11.33
2612,4.55
2613,4.5
2614,4.21
2615,3.25
2616,3.21
2617,3.34
2618,3.29
2619,3.33
2620,3.3
2621,3.32
2622,3.82
2623,3.8
2624,6.55
2625,6.35
2626,3.65
2627,3.65
2628,6.69
2629,10.22
2630,3.26
2631,3.33
2632,3.55
2633,3.86
2634,10.46
2635,10.81
2636,4.48
2637,4.45
2638,4.26
2639,3.27
2640,3.29
2641,3.38
2642,3.26
2643,3.29
2644,3.26
2645,3.22
2646,3.83
2647,3.9
2648,6.6
2649,6.37
2650,3.61
2651,3.59
2652,6.5
2653,10.18
2654,3.28
2655,3.38
2656,3.47
2657,3.98
2658,10.28
2659,11.14
2660,4.4
2661,4.44
2662,4.37
2663,3.29
2664,3.16
2665,3.3
2666,3.27
2667,3.26
2668,3.21
2669,3.34
2670,3.91
2671,3.94
2672,6.53
2673,6.3
2674,3.62
2675,3.48
2676,6.79
2677,10.29
2678,3.29
2679,3.4
2680,3.54
2681,4.03
2682,10.08
2683,11.15
2684,4.52
2685,4.5
2686,4.43
2687,3.13
2688,3.31
2689,3.22
2690,3.26
2691,3.24
2692,3.34
2693,3.34
2694,3.89
2695,3.83
2696,6.51
2697,6.45
2698,3.49
2699,3.57
2700,6.6
2701,10.14
2702,3.16
2703,3.42
2704,3.38
2705,4
2706,10.29
2707,10.86
2708,4.46
2709,4.41
2710,4.21
2711,3.38
2712,3.31
2713,3.27
2714,3.27
2715,3.36
2716,3.25
2717,3.34
2718,3.88
2719,3.95
2720,6.43
2721,6.44
2722,3.48
2723,3.64
2724,6.79
2725,10.45
2726,3.29
2727,3.44
2728,3.32
2729,3.95
2730,9.67
2731,11.39
2732,4.44
2733,4.46
2734,4.34
2735,3.3
2736,3.25
2737,3.3
2738,3.32
2739,3.29
2740,3.38
2741,3.19
2742,3.87
2743,3.83
2744,6.62
2745,6.38
2746,3.62
2747,3.56
2748,6.7
2749,10.19
2750,3.26
2751,3.37
2752,3.56
2753,3.94
2754,10.32
2755,11.2
2756,4.44
2757,4.36
2758,4.26
2759,3.3
2760,3.2
2761,3.27
2762,3.29
2763,3.47
2764,3.26
2765,3.27
2766,3.91
2767,3.88
2768,6.56
2769,6.5
2770,3.6
2771,3.57
2772,6.52
2773,10.43
2774,3.27
2775,3.36
2776,3.5
2777,3.96
2778,10.32
2779,10.97
2780,4.47
2781,4.51
2782,4.29
2783,3.35
2784,3.28
2785,3.27
2786,3.17
2787,3.22
2788,3.18
2789,3.28
2790,3.84
2791,3.89
2792,6.6
2793,6.42
2794,3.61
2795,3.61
2796,6.61
2797,10.03
2798,3.25
2799,3.46
2800,3.43
2801,4.02
2802,10.13
2803,10.93
2804,4.4
2805,4.55
2806,4.4
2807,3.27
2808,3.25
2809,3.18
2810,3.35
2811,3.32
2812,3.28
2813,3.27
2814,3.94
2815,3.94
2816,6.72
2817,6.31
2818,3.49
2819,3.78
2820,6.71
2821,10.07
2822,3.33
2823,3.49
2824,3.41
2825,3.93
2826,10.05
2827,11.09
2828,4.55
2829,4.32
2830,4.2
2831,3.33
2832,3.34
2833,3.31
2834,3.3
2835,3.34
2836,3.24
2837,3.32
2838,3.83
2839,3.75
2840,6.56
2841,6.5
2842,3.77
2843,3.6
2844,6.74
2845,10.19
2846,3.23
2847,3.45
2848,3.41
2849,4.01
2850,10.04
2851,11.09
2852,4.52
2853,4.47
2854,4.38
2855,3.32
2856,3.3
2857,3.27
2858,3.37
2859,3.26
2860,3.29
2861,3.34
2862,3.8
2863,3.85
2864,6.69
2865,6.32
2866,3.61
2867,3.65
2868,6.72
2869,10.45
2870,3.47
2871,3.49
2872,3.43
2873,4.01
2874,10.21
2875,10.8
2876,4.38
2877,4.38
2878,4.19
2879,3.31
2880,3.29
2881,3.4
2882,3.24
2883,3.36
2884,3.34
2885,3.3
2886,3.92
2887,3.94
2888,6.5
2889,6.44
2890,3.66
2891,3.7
2892,6.76
2893,10
2894,3.3
2895,3.43
2896,3.46
2897,4.09
2898,10.04
2899,11.07
2900,4.47
2901,4.45
2902,4.29
2903,3.45
2904,3.34
2905,3.35
2906,3.3
2907,3.27
2908,3.21
2909,3.35
2910,3.86
2911,3.91
2912,6.49
2913,6.53
2914,3.56
2915,3.66
2916,6.52
2917,10.56
2918,3.36
2919,3.41
2920,3.29
2921,4.03
2922,10.05
2923,10.67
2924,4.42
2925,4.51
2926,4.2
2927,3.26
2928,3.28
2929,3.13
2930,3.32
2931,3.34
2932,3.25
2933,3.25
2934,3.86
2935,3.94
2936,6.47
2937,6.38
2938,3.62
2939,3.72
2940,6.64
2941,10.06
2942,3.23
2943,3.44
2944,3.56
2945,3.98
2946,9.72
2947,11.36
2948,4.46
2949,4.44
2950,4.24
2951,3.3
2952,3.32
2953,3.24
2954,3.4
2955,3.32
2956,3.29
2957,3.33
2958,3.96
2959,3.96
2960,6.46
2961,6.41
2962,3.49
2963,3.58
2964,6.47
2965,10.4
2966,3.28
2967,3.35
2968,3.55
2969,4
2970,10.07
2971,11.2
2972,4.4
2973,4.51
2974,4.29
2975,3.29
2976,3.3
2977,3.24
2978,3.31
2979,3.31
2980,3.35
2981,3.37
2982,3.84
2983,3.9
2984,6.47
2985,6.34
2986,3.65
2987,3.79
2988,6.56
2989,10.45
2990,3.28
2991,3.33
2992,3.5
2993,4.09
2994,10.08
2995,11.02
2996,4.4
2997,4.36
2998,4.26
2999,3.31
3000,3.42
3001,3.31
3002,3.24
3003,3.24
3004,3.24
3005,3.34
3006,3.91
3007,3.96
3008,6.75
3009,6.53
3010,3.68
3011,3.72
3012,6.61
3013,10.3
3014,3.23
3015,3.51
3016,3.44
3017,3.87
3018,9.8
3019,10.81
3020,4.44
3021,4.45
3022,4.36
3023,3.37
3024,3.32
3025,3.22
3026,3.31
3027,3.2
3028,3.38
3029,3.3
3030,3.8
3031,3.86
3032,6.41
3033,6.48
3034,3.6
3035,3.49
3036,6.59
3037,10.39
3038,3.2
3039,3.37
3040,3.49
3041,4.07
3042,9.73
3043,10.84
3044,4.33
3045,4.37
3046,4.27
3047,3.28
3048,3.32
3049,3.36
3050,3.22
3051,3.34
3052,3.3
3053,3.33
3054,3.81
3055,3.9
3056,6.55
3057,6.39
3058,3.55
3059,3.66
3060,6.51
3061,10.67
3062,3.19
3063,3.44
3064,3.47
3065,4.1
3066,9.73
3067,10.87
3068,4.49
3069,4.33
3070,4.18
3071,3.41
3072,3.26
3073,3.31
3074,3.37
3075,3.25
3076,3.28
3077,3.28
3078,3.9
3079,3.95
3080,6.57
3081,6.36
3082,3.65
3083,3.55
3084,6.68
3085,10.14
3086,3.38
3087,3.4
3088,3.4
3089,4.09
3090,10.06
3091,11.14
3092,4.62
3093,4.31
3094,4.34
3095,3.35
3096,3.35
3097,3.23
3098,3.31
3099,3.2
3100,3.37
3101,3.34
3102,3.92
3103,3.87
3104,6.45
3105,6.39
3106,3.68
3107,3.63
3108,6.41
3109,10.47
3110,3.26
3111,3.28
3112,3.48
3113,4.08
3114,10.07
3115,10.93
3116,4.33
3117,4.34
3118,4.32
3119,3.29
3120,3.17
3121,3.37
3122,3.17
3123,3.26
3124,3.3
3125,3.22
3126,3.81
3127,3.91
3128,6.52
3129,6.34
3130,3.71
3131,3.62
3132,6.85
3133,10.18
3134,3.29
3135,3.43
3136,3.38
3137,4.06
3138,10.28
3139,11
3140,4.35
3141,4.45
3142,4.25
3143,3.29
3144,3.26
3145,3.29
3146,3.26
3147,3.24
3148,3.31
3149,3.25
3150,3.96
3151,3.82
3152,6.67
3153,6.44
3154,3.6
3155,3.76
3156,6.67
3157,10.31
3158,3.39
3159,3.37
3160,3.44
3161,4.04
3162,10.06
3163,11.3
3164,4.34
3165,4.28
3166,4.28
3167,3.29
3168,3.31
3169,3.18
3170,3.32
3171,3.27
3172,3.41
3173,3.29
3174,3.79
3175,3.83
3176,6.48
3177,6.45
3178,3.6
3179,3.54
3180,6.61
3181,10.35
3182,3.19
3183,3.35
3184,3.3
3185,4.03
3186,9.94
3187,10.87
3188,4.35
3189,4.46
3190,4.26
3191,3.27
3192,3.15
3193,3.27
3194,3.3
3195,3.32
3196,3.3
3197,3.36
3198,3.8
3199,3.84
3200,6.62
3201,6.28
3202,3.61
3203,3.54
3204,6.4
3205,10.6
3206,3.26
3207,3.52
3208,3.4
3209,4.04
3210,9.92
3211,11.05
3212,4.39
3213,4.48
3214,4.33
3215,3.32
3216,3.25
3217,3.34
3218,3.38
3219,3.32
3220,3.33
3221,3.21
3222,3.95
3223,3.94
3224,6.44
3225,6.39
3226,3.56
3227,3.61
3228,6.51
3229,10.35
3230,3.29
3231,3.42
3232,3.48
3233,3.99
3234,9.96
3235,10.86
3236,4.42
3237,4.38
3238,4.26
3239,3.3
3240,3.39
3241,3.26
3242,3.38
3243,3.32
3244,3.29
3245,3.27
3246,4.02
3247,3.86
3248,6.51
3249,6.38
3250,3.67
3251,3.56
3252,6.7
3253,10.58
3254,3.37
3255,3.46
3256,3.34
3257,3.97
3258,10.27
3259,11.03
3260,4.45
3261,4.48
3262,4.3
3263,3.23
3264,3.32
3265,3.33
3266,3.2
3267,3.21
3268,3.28
3269,3.18
3270,3.76
3271,3.95
3272,6.54
3273,6.43
3274,3.66
3275,3.58
3276,6.7
3277,10.39
3278,3.28
3279,3.45
3280,3.34
3281,4.13
3282,9.89
3283,11.43
3284,4.41
3285,4.43
3286,4.17
3287,3.25
3288,3.35
3289,3.32
3290,3.45
3291,3.23
3292,3.25
3293,3.24
3294,3.85
3295,3.84
3296,6.54
3297,6.39
3298,3.55
3299,3.63
3300,6.52
3301,9.98
3302,3.28
3303,3.43
3304,3.42
3305,4.2
3306,10.27
3307,11.28
3308,4.53
3309,4.57
3310,4.31
3311,3.26
3312,3.4
3313,3.2
3314,3.21
3315,3.35
3316,3.13
3317,3.15
3318,3.94
3319,3.91
3320,6.62
3321,6.46
3322,3.6
3323,3.65
3324,6.69
3325,10.51
3326,3.24
3327,3.32
3328,3.4
3329,4.01
3330,9.99
3331,10.85
3332,4.41
3333,4.39
3334,4.27
3335,3.24
3336,3.35
3337,3.31
3338,3.38
3339,3.15
3340,3.31
3341,3.27
3342,3.82
3343,3.96
3344,6.54
3345,6.52
3346,3.66
3347,3.64
3348,6.58
3349,9.92
3350,3.26
3351,3.34
3352,3.49
3353,4.09
3354,10.1
3355,11.01
3356,4.46
3357,4.56
3358,4.28
3359,3.33
3360,3.32
3361,3.31
3362,3.35
3363,3.21
3364,3.3
3365,3.32
3366,3.91
3367,3.89
3368,6.55
3369,6.39
3370,3.71
3371,3.52
3372,6.7
3373,10.17
3374,3.25
3375,3.39
3376,3.62
3377,4
3378,9.75
3379,11.22
3380,4.4
3381,4.35
3382,4.43
3383,3.23
3384,3.28
3385,3.18
3386,3.25
3387,3.25
3388,3.34
3389,3.3
3390,4.04
3391,3.9
3392,6.45
3393,6.43
3394,3.52
3395,3.68
3396,6.58
3397,10.17
3398,3.26
3399,3.41
3400,3.44
3401,4.07
3402,9.78
3403,11.23
3404,4.4
3405,4.46
3406,4.27
3407,3.33
3408,3.35
3409,3.26
3410,3.23
3411,3.28
3412,3.37
3413,3.37
3414,4
3415,3.95
3416,6.5
3417,6.35
3418,3.71
3419,3.52
3420,6.77
3421,10.39
3422,3.34
3423,3.42
3424,3.45
3425,4.09
3426,10.08
3427,11.27
3428,4.47
3429,4.44
3430,4.28
3431,3.28
3432,3.21
3433,3.24
3434,3.28
3435,3.26
3436,3.4
3437,3.27
3438,3.93
3439,3.89
3440,6.5
3441,6.47
3442,3.55
3443,3.61
3444,6.75
3445,10.22
3446,3.27
3447,3.38
3448,3.44
3449,4.08
3450,10.24
3451,11.21
3452,4.54
3453,4.49
3454,4.28
3455,3.37
3456,3.3
3457,3.22
3458,3.34
3459,3.33
3460,3.36
3461,3.36
3462,3.89
3463,3.81
3464,6.64
3465,6.44
3466,3.43
3467,3.57
3468,6.56
3469,10.48
3470,3.32
3471,3.39
3472,3.42
3473,4.2
3474,9.92
3475,11.31
3476,4.41
3477,4.37
3478,4.24
3479,3.4
3480,3.42
3481,3.3
3482,3.29
3483,3.22
3484,3.36
3485,3.32
3486,3.91
3487,3.82
3488,6.68
3489,6.28
3490,3.57
3491,3.53
3492,6.63
3493,10.29
3494,3.22
3495,3.36
3496,3.37
3497,4.01
3498,9.86
3499,11.35
3500,4.51
3501,4.43
3502,4.33
3503,3.29
3504,3.29
3505,3.31
3506,3.25
3507,3.31
3508,3.25
3509,3.34
3510,3.87
3511,3.86
3512,6.54
3513,6.37
3514,3.61
3515,3.64
3516,6.5
3517,10.42
3518,3.38
3519,3.33
3520,3.51
3521,3.96
3522,10.07
3523,10.84
3524,4.4
3525,4.51
3526,4.32
3527,3.24
3528,3.29
3529,3.25
3530,3.22
3531,3.23
3532,3.28
3533,3.18
3534,3.96
3535,3.92
3536,6.6
3537,6.53
3538,3.5
3539,3.52
3540,6.6
3541,10.54
3542,3.26
3543,3.47
3544,3.44
3545,4.04
3546,9.76
3547,11.1
3548,4.43
3549,4.42
3550,4.21
3551,3.28
3552,3.25
3553,3.33
3554,3.28
3555,3.28
3556,3.31
3557,3.21
3558,3.8
3559,3.89
3560,6.53
3561,6.44
3562,3.55
3563,3.55
3564,6.42
3565,10.63
3566,3.32
3567,3.46
3568,3.57
3569,3.99
3570,10.11
3571,11.04
3572,4.47
3573,4.44
3574,4.34
3575,3.31
3576,3.18
3577,3.27
3578,3.32
3579,3.31
3580,3.27
3581,3.16
3582,3.86
3583,3.9
3584,6.67
3585,6.36
3586,3.6
3587,3.59
3588,6.65
3589,10.72
3590,3.27
3591,3.4
3592,3.49
3593,3.85
3594,9.85
3595,11.12
3596,4.44
3597,4.43
3598,4.28
3599,3.27
3600,3.32
3601,3.31
3602,3.3
3603,3.25
3604,3.2
3605,3.25
3606,3.9
3607,3.89
3608,6.67
3609,6.4
3610,3.56
3611,3.61
3612,6.6
3613,10.45
3614,3.32
3615,3.38
3616,3.53
3617,4.02
3618,9.81
3619,10.96
3620,4.54
3621,4.51
3622,4.3
3623,3.26
3624,3.31
3625,3.37
3626,3.24
3627,3.29
3628,3.33
3629,3.34
3630,3.8
3631,3.86
3632,6.51
3633,6.54
3634,3.64
3635,3.53
3636,6.67
3637,10.35
3638,3.31
3639,3.37
3640,3.44
3641,4.08
3642,10.11
3643,10.82
3644,4.46
3645,4.43
3646,4.33
3647,3.31
3648,3.24
3649,3.11
3650,3.31
3651,3.32
3652,3.34
3653,3.34
3654,3.87
3655,3.93
3656,6.55
3657,6.5
3658,3.7
3659,3.56
3660,6.64
3661,10.45
3662,3.32
3663,3.41
3664,3.42
3665,4.06
3666,10.23
3667,11.19
3668,4.45
3669,4.32
3670,4.29
3671,3.38
3672,3.25
3673,3.28
3674,3.2
3675,3.3
3676,3.38
3677,3.34
3678,3.85
3679,3.91
3680,6.75
3681,6.32
3682,3.56
3683,3.59
3684,6.53
3685,10.18
3686,3.16
3687,3.48
3688,3.46
3689,4.17
3690,10.13
3691,11.22
3692,4.46
3693,4.43
3694,4.31
3695,3.3
3696,3.24
3697,3.15
3698,3.29
3699,3.3
3700,3.27
3701,3.24
3702,3.84
3703,3.87
3704,6.62
3705,6.34
3706,3.68
3707,3.52
3708,6.6
3709,10.15
3710,3.29
3711,3.38
3712,3.41
3713,4
3714,10.26
3715,11.54
3716,4.43
3717,4.53
3718,4.26
3719,3.28
3720,3.25
3721,3.19
3722,3.2
3723,3.19
3724,3.35
3725,3.36
3726,3.95
3727,3.89
3728,6.58
3729,6.47
3730,3.53
3731,3.62
3732,6.64
3733,10.33
3734,3.26
3735,3.41
3736,3.39
3737,4.02
3738,10.42
3739,11.07
3740,4.44
3741,4.45
3742,4.23
3743,3.28
3744,3.28
3745,3.24
3746,3.21
3747,3.3
3748,3.32
3749,3.23
3750,3.97
3751,3.89
3752,6.31
3753,6.56
3754,3.51
3755,3.58
3756,6.7
3757,10.58
3758,3.31
3759,3.49
3760,3.51
3761,4.13
3762,9.76
3763,10.91
3764,4.52
3765,4.35
3766,4.31
3767,3.25
3768,3.31
3769,3.28
3770,3.35
3771,3.18
3772,3.33
3773,3.37
3774,3.81
3775,3.88
3776,6.6
3777,6.42
3778,3.57
3779,3.6
3780,6.48
3781,10.87
3782,3.29
3783,3.48
3784,3.55
3785,4.1
3786,9.97
3787,11.02
3788,4.38
3789,4.5
3790,4.24
3791,3.24
3792,3.25
3793,3.26
3794,3.31
3795,3.32
3796,3.32
3797,3.41
3798,3.91
3799,3.9
3800,6.47
3801,6.49
3802,3.6
3803,3.6
3804,6.6
3805,10.2
3806,3.31
3807,3.47
3808,3.52
3809,4.05
3810,10.41
3811,11.02
3812,4.53
3813,4.54
3814,4.33
3815,3.25
3816,3.46
3817,3.18
3818,3.28
3819,3.33
3820,3.13
3821,3.33
3822,3.85
3823,3.77
3824,6.6
3825,6.38
3826,3.62
3827,3.5
3828,6.51
3829,10.35
3830,3.26
3831,3.43
3832,3.49
3833,4.1
3834,10.13
3835,11.55
3836,4.53
3837,4.46
3838,4.29
3839,3.34
3840,3.31
3841,3.32
3842,3.27
3843,3.26
3844,3.3
3845,3.21
3846,3.87
3847,3.79
3848,6.42
3849,6.45
3850,3.54
3851,3.64
3852,6.56
3853,10.26
3854,3.21
3855,3.45
3856,3.45
3857,4.07
3858,10.18
3859,11.25
3860,4.37
3861,4.57
3862,4.29
3863,3.39
3864,3.25
3865,3.34
3866,3.27
3867,3.32
3868,3.19
3869,3.25
3870,3.83
3871,3.88
3872,6.62
3873,6.32
3874,3.68
3875,3.65
3876,6.69
3877,10.49
3878,3.3
3879,3.49
3880,3.42
3881,4.07
3882,10.33
3883,11.06
3884,4.48
3885,4.37
3886,4.29
3887,3.25
3888,3.36
3889,3.22
3890,3.27
3891,3.36
3892,3.27
3893,3.26
3894,3.87
3895,3.84
3896,6.55
3897,6.23
3898,3.68
3899,3.53
3900,6.49
3901,10.62
3902,3.2
3903,3.47
3904,3.46
3905,4.04
3906,9.93
3907,10.92
3908,4.3
3909,4.49
3910,4.3
3911,3.33
3912,3.27
3913,3.31
3914,3.22
3915,3.43
3916,3.2
3917,3.29
3918,3.84
3919,3.86
3920,6.64
3921,6.55
3922,3.49
3923,3.57
3924,6.66
3925,10.04
3926,3.17
3927,3.39
3928,3.5
3929,4.04
3930,10.08
3931,11.28
3932,4.48
3933,4.42
3934,4.27
3935,3.24
3936,3.24
3937,3.23
3938,3.25
3939,3.26
3940,3.28
3941,3.27
3942,3.79
3943,3.93
3944,6.55
3945,6.33
3946,3.61
3947,3.47
3948,6.74
3949,10.32
3950,3.17
3951,3.43
3952,3.45
3953,4.02
3954,10.12
3955,11.42
3956,4.47
3957,4.54
3958,4.33
3959,3.31
3960,3.35
3961,3.37
3962,3.24
3963,3.28
3964,3.32
3965,3.31
3966,3.86
3967,3.87
3968,6.53
3969,6.57
3970,3.55
3971,3.61
3972,6.67
3973,10.67
3974,3.23
3975,3.28
3976,3.38
3977,4.07
3978,10.25
3979,11.03
3980,4.3
3981,4.32
3982,4.25
3983,3.32
3984,3.24
3985,3.27
3986,3.27
3987,3.25
3988,3.21
3989,3.31
3990,3.97
3991,3.84
3992,6.54
3993,6.59
3994,3.48
3995,3.61
3996,6.58
3997,10.41
3998,3.25
3999,3.43
4000,3.31
4001,4.12
4002,9.97
4003,10.9
4004,4.45
4005,4.54
4006,4.34
4007,3.29
4008,3.38
4009,3.27
4010,3.26
4011,3.37
4012,3.26
4013,3.28
4014,3.87
4015,3.97
4016,6.62
4017,6.45
4018,3.59
4019,3.64
4020,6.69
4021,10.75
4022,3.37
4023,3.35
4024,3.55
4025,4.03
4026,10.35
4027,11.19
4028,4.49
4029,4.38
4030,4.22
4031,3.24
4032,3.25
4033,3.34
4034,3.25
4035,3.26
4036,3.21
4037,3.26
4038,3.85
4039,3.97
4040,6.49
4041,6.34
4042,3.7
4043,3.57
4044,6.49
4045,10.42
4046,3.38
4047,3.54
4048,3.46
4049,4.01
4050,9.93
4051,11.21
4052,4.45
4053,4.49
4054,4.38
4055,3.17
4056,3.48
4057,3.33
4058,3.17
4059,3.31
4060,3.24
4061,3.27
4062,3.98
4063,3.81
4064,6.42
4065,6.7
4066,3.6
4067,3.56
4068,6.59
4069,10.47
4070,3.26
4071,3.43
4072,3.4
4073,4.13
4074,10.28
4075,11.29
4076,4.47
4077,4.43
4078,4.3
4079,3.32
4080,3.32
4081,3.23
4082,3.39
4083,3.24
4084,3.32
4085,3.24
4086,3.93
4087,3.94
4088,6.57
4089,6.5
4090,3.62
4091,3.65
4092,6.61
4093,10.43
4094,3.25
4095,3.41
4096,3.41
4097,4.01
4098,9.87
4099,11.35
4100,4.41
4101,4.4
4102,4.28
4103,3.13
4104,3.29
4105,3.19
4106,3.32
4107,3.25
4108,3.32
4109,3.26
4110,3.87
4111,3.84
4112,6.39
4113,6.34
4114,3.64
4115,3.56
4116,6.48
4117,10.32
4118,3.22
4119,3.54
4120,3.31
4121,4.02
4122,10.34
4123,10.94
4124,4.44
4125,4.41
4126,4.13
4127,3.38
4128,3.28
4129,3.38
4130,3.32
4131,3.21
4132,3.28
4133,3.26
4134,3.88
4135,3.89
4136,6.53
4137,6.42
4138,3.56
4139,3.58
4140,6.4
4141,10.14
4142,3.32
4143,3.37
4144,3.51
