t,DNI,t_ambt,Wt,Qt,GHI,day,SF,DHI
1873,0,13.089,3.515,295.381,0,79,0.446278194,0
1874,0,12.819,3.434,275.283,0,79,0.191223703,0
1875,0,12.575,3.332,264.324,0,79,0.748571734,0
1876,0,12.398,3.187,550.275,0,79,0.772454265,0
1877,0,12.311,2.87,278.502,0,79,0.214663009,0
1878,82,12.479,2.696,499.482,98.4,79,0.476318553,57.4
1879,352,14.698,2.417,95.259,422.4,79,0.80173773,246.4
1880,634,17.742,3.095,515.569,760.8,79,0.181635667,443.8
1881,827,19.985,3.37,644.103,992.4,79,0.965448429,578.9
1882,961,21.557,3.567,255.381,1153.2,79,0.245601783,672.7
1883,1.03,22.57,3.78,98.925,1.236,79,0.127496449,0.721
1884,1.026,23.096,3.766,3.855,1.2312,79,0.581838725,0.7182
1885,952,23.233,3.493,284.818,1142.4,79,0.187804591,666.4
1886,814,23.025,3.083,433.998,976.8,79,0.622433558,569.8
1887,619,22.427,2.671,991.923,742.8,79,0.834100719,433.3
1888,367,21.388,2.178,256.254,440.4,79,0.145055126,256.9
1889,123,19.471,2.329,326.736,147.6,79,0.105282581,86.1
1890,0,17.586,2.369,1.217.848,0,79,0.383912034,0
1891,0,16.765,2.531,675.934,0,79,0.668706718,0
1892,0,15.856,3.047,631.874,0,79,0.650355082,0
1893,0,14.971,3.559,587.451,0,79,0.38492888,0
1894,0,14.399,3.76,113.112,0,79,0.494605385,0
1895,0,13.979,3.786,448.404,0,79,0.29699697,0
1896,0,13.277,3.95,356.731,0,80,0.08089479,0
1897,0,13.089,3.515,295.381,0,80,0.737567053,0
1898,0,12.819,3.434,275.283,0,80,0.264319438,0
1899,0,12.575,3.332,264.324,0,80,0.035705291,0
1900,0,12.398,3.187,550.275,0,80,0.449048898,0
1901,0,12.311,2.87,278.502,0,80,0.709925903,0
1902,82,12.479,2.696,499.482,98.4,80,0.676075879,57.4
1903,352,14.698,2.417,95.259,422.4,80,0.411198832,246.4
1904,634,17.742,3.095,515.569,760.8,80,0.854092739,443.8
1905,827,19.985,3.37,644.103,992.4,80,0.427292772,578.9
1906,961,21.557,3.567,255.381,1153.2,80,0.283965502,672.7
1907,1.03,22.57,3.78,98.925,1.236,80,0.352556281,0.721
1908,1.026,23.096,3.766,3.855,1.2312,80,0.510525533,0.7182
1909,952,23.233,3.493,284.818,1142.4,80,0.816094039,666.4
1910,814,23.025,3.083,433.998,976.8,80,0.793413838,569.8
1911,619,22.427,2.671,991.923,742.8,80,0.584020559,433.3
1912,367,21.388,2.178,256.254,440.4,80,0.227240825,256.9
1913,123,19.471,2.329,326.736,147.6,80,0.269567541,86.1
1914,0,17.586,2.369,1.217.848,0,80,0.391507325,0
1915,0,16.765,2.531,675.934,0,80,0.853596015,0
1916,0,15.856,3.047,631.874,0,80,0.258241489,0
1917,0,14.971,3.559,587.451,0,80,0.203324249,0
1918,0,14.399,3.76,113.112,0,80,0.3486275,0
1919,0,13.979,3.786,448.404,0,80,0.095094694,0
1920,0,13.277,3.95,356.731,0,81,0.327477574,0
1921,0,13.089,3.515,295.381,0,81,0.868761526,0
1922,0,12.819,3.434,275.283,0,81,0.466454887,0
1923,0,12.575,3.332,264.324,0,81,0.653888662,0
1924,0,12.398,3.187,550.275,0,81,0.131157198,0
1925,0,12.311,2.87,278.502,0,81,0.90505466,0
1926,82,12.479,2.696,499.482,98.4,81,0.245132633,57.4
1927,352,14.698,2.417,95.259,422.4,81,0.053302527,246.4
1928,634,17.742,3.095,515.569,760.8,81,0.97771699,443.8
1929,827,19.985,3.37,644.103,992.4,81,0.5989799,578.9
1930,961,21.557,3.567,255.381,1153.2,81,0.358780429,672.7
1931,1.03,22.57,3.78,98.925,1.236,81,0.357577212,0.721
1932,1.026,23.096,3.766,3.855,1.2312,81,0.951325005,0.7182
1933,952,23.233,3.493,284.818,1142.4,81,0.7991376,666.4
1934,814,23.025,3.083,433.998,976.8,81,0.852097896,569.8
1935,619,22.427,2.671,991.923,742.8,81,0.860442952,433.3
1936,367,21.388,2.178,256.254,440.4,81,0.168919124,256.9
1937,123,19.471,2.329,326.736,147.6,81,0.958848926,86.1
1938,0,17.586,2.369,1.217.848,0,81,0.058723752,0
1939,0,16.765,2.531,675.934,0,81,0.855013675,0
1940,0,15.856,3.047,631.874,0,81,0.624104184,0
1941,0,14.971,3.559,587.451,0,81,0.461579319,0
1942,0,14.399,3.76,113.112,0,81,0.015198332,0
1943,0,13.979,3.786,448.404,0,81,0.89801929,0
1944,0,13.277,3.95,356.731,0,82,0.266234499,0
1945,0,13.089,3.515,295.381,0,82,0.09477553,0
1946,0,12.819,3.434,275.283,0,82,0.566778071,0
1947,0,12.575,3.332,264.324,0,82,0.914032504,0
1948,0,12.398,3.187,550.275,0,82,0.316802425,0
1949,0,12.311,2.87,278.502,0,82,0.572830398,0
1950,82,12.479,2.696,499.482,98.4,82,0.686427104,57.4
1951,352,14.698,2.417,95.259,422.4,82,0.546595742,246.4
1952,634,17.742,3.095,515.569,760.8,82,0.225176013,443.8
1953,827,19.985,3.37,644.103,992.4,82,0.628906299,578.9
1954,961,21.557,3.567,255.381,1153.2,82,0.40770966,672.7
1955,1.03,22.57,3.78,98.925,1.236,82,0.671195727,0.721
1956,1.026,23.096,3.766,3.855,1.2312,82,0.602913133,0.7182
1957,952,23.233,3.493,284.818,1142.4,82,0.912433056,666.4
1958,814,23.025,3.083,433.998,976.8,82,0.237053056,569.8
1959,619,22.427,2.671,991.923,742.8,82,0.269487751,433.3
1960,367,21.388,2.178,256.254,440.4,82,0.441273447,256.9
1961,123,19.471,2.329,326.736,147.6,82,0.679278991,86.1
1962,0,17.586,2.369,1.217.848,0,82,0.948899015,0
1963,0,16.765,2.531,675.934,0,82,0.773293821,0
1964,0,15.856,3.047,631.874,0,82,0.330621873,0
1965,0,14.971,3.559,587.451,0,82,0.452473944,0
1966,0,14.399,3.76,113.112,0,82,0.804495538,0
1967,0,13.979,3.786,448.404,0,82,0.867521738,0
1968,0,13.277,3.95,356.731,0,83,0.855814175,0
1969,0,13.089,3.515,295.381,0,83,0.530640101,0
1970,0,12.819,3.434,275.283,0,83,0.840484325,0
1971,0,12.575,3.332,264.324,0,83,0.819058966,0
1972,0,12.398,3.187,550.275,0,83,0.295623714,0
1973,0,12.311,2.87,278.502,0,83,0.793167994,0
1974,82,12.479,2.696,499.482,98.4,83,0.935364705,57.4
1975,352,14.698,2.417,95.259,422.4,83,0.948942251,246.4
1976,634,17.742,3.095,515.569,760.8,83,0.370415463,443.8
1977,827,19.985,3.37,644.103,992.4,83,0.289929504,578.9
1978,961,21.557,3.567,255.381,1153.2,83,0.792708731,672.7
1979,1.03,22.57,3.78,98.925,1.236,83,0.579811124,0.721
1980,1.026,23.096,3.766,3.855,1.2312,83,0.06981184,0.7182
1981,952,23.233,3.493,284.818,1142.4,83,0.034072693,666.4
1982,814,23.025,3.083,433.998,976.8,83,0.747384844,569.8
1983,619,22.427,2.671,991.923,742.8,83,0.489430721,433.3
1984,367,21.388,2.178,256.254,440.4,83,0.000877992,256.9
1985,123,19.471,2.329,326.736,147.6,83,0.069940011,86.1
1986,0,17.586,2.369,1.217.848,0,83,0.109276374,0
1987,0,16.765,2.531,675.934,0,83,0.626931293,0
1988,0,15.856,3.047,631.874,0,83,0.832619239,0
1989,0,14.971,3.559,587.451,0,83,0.78697581,0
1990,0,14.399,3.76,113.112,0,83,0.054087131,0
1991,0,13.979,3.786,448.404,0,83,0.641273063,0
1992,0,13.277,3.95,356.731,0,84,0.299027657,0
1993,0,13.089,3.515,295.381,0,84,0.551250534,0
1994,0,12.819,3.434,275.283,0,84,0.78706301,0
1995,0,12.575,3.332,264.324,0,84,0.338294621,0
1996,0,12.398,3.187,550.275,0,84,0.05312104,0
1997,0,12.311,2.87,278.502,0,84,0.654224967,0
1998,82,12.479,2.696,499.482,98.4,84,0.593354968,57.4
1999,352,14.698,2.417,95.259,422.4,84,0.672261487,246.4
2000,634,17.742,3.095,515.569,760.8,84,0.712622533,443.8
2001,827,19.985,3.37,644.103,992.4,84,0.439044361,578.9
2002,961,21.557,3.567,255.381,1153.2,84,0.181540509,672.7
2003,1.03,22.57,3.78,98.925,1.236,84,0.346158932,0.721
2004,1.026,23.096,3.766,3.855,1.2312,84,0.413744729,0.7182
2005,952,23.233,3.493,284.818,1142.4,84,0.318135554,666.4
2006,814,23.025,3.083,433.998,976.8,84,0.798067354,569.8
2007,619,22.427,2.671,991.923,742.8,84,0.649499638,433.3
2008,367,21.388,2.178,256.254,440.4,84,0.338584765,256.9
2009,123,19.471,2.329,326.736,147.6,84,0.792319166,86.1
2010,0,17.586,2.369,1.217.848,0,84,0.550368068,0
2011,0,16.765,2.531,675.934,0,84,0.890801087,0
2012,0,15.856,3.047,631.874,0,84,0.714323741,0
2013,0,14.971,3.559,587.451,0,84,0.346207653,0
2014,0,14.399,3.76,113.112,0,84,0.60866586,0
2015,0,13.979,3.786,448.404,0,84,0.025625555,0
2016,0,13.277,3.95,356.731,0,85,0.044697832,0
2017,0,13.089,3.515,295.381,0,85,0.392668074,0
2018,0,12.819,3.434,275.283,0,85,0.059566796,0
2019,0,12.575,3.332,264.324,0,85,0.87723515,0
2020,0,12.398,3.187,550.275,0,85,0.54448594,0
2021,0,12.311,2.87,278.502,0,85,0.502734925,0
2022,82,12.479,2.696,499.482,98.4,85,0.367343057,57.4
2023,352,14.698,2.417,95.259,422.4,85,0.627387066,246.4
2024,634,17.742,3.095,515.569,760.8,85,0.424390977,443.8
2025,827,19.985,3.37,644.103,992.4,85,0.356179097,578.9
2026,961,21.557,3.567,255.381,1153.2,85,0.305677377,672.7
2027,1.03,22.57,3.78,98.925,1.236,85,0.654927638,0.721
2028,1.026,23.096,3.766,3.855,1.2312,85,0.675143162,0.7182
2029,952,23.233,3.493,284.818,1142.4,85,0.997593139,666.4
2030,814,23.025,3.083,433.998,976.8,85,0.545428057,569.8
2031,619,22.427,2.671,991.923,742.8,85,0.386736026,433.3
2032,367,21.388,2.178,256.254,440.4,85,0.326863023,256.9
2033,123,19.471,2.329,326.736,147.6,85,0.624690032,86.1
2034,0,17.586,2.369,1.217.848,0,85,0.618548057,0
2035,0,16.765,2.531,675.934,0,85,0.01913322,0
2036,0,15.856,3.047,631.874,0,85,0.589370342,0
2037,0,14.971,3.559,587.451,0,85,0.433463922,0
2038,0,14.399,3.76,113.112,0,85,0.435308826,0
2039,0,13.979,3.786,448.404,0,85,0.842999908,0
2040,0,13.277,3.95,356.731,0,86,0.206764583,0
2041,0,13.089,3.515,295.381,0,86,0.064581794,0
2042,0,12.819,3.434,275.283,0,86,0.955858821,0
2043,0,12.575,3.332,264.324,0,86,0.472691813,0
2044,0,12.398,3.187,550.275,0,86,0.17201793,0
2045,0,12.311,2.87,278.502,0,86,0.730024295,0
2046,82,12.479,2.696,499.482,98.4,86,0.82609015,57.4
2047,352,14.698,2.417,95.259,422.4,86,0.563430769,246.4
2048,634,17.742,3.095,515.569,760.8,86,0.783574718,443.8
2049,827,19.985,3.37,644.103,992.4,86,0.062761269,578.9
2050,961,21.557,3.567,255.381,1153.2,86,0.952792737,672.7
2051,1.03,22.57,3.78,98.925,1.236,86,0.503816691,0.721
2052,1.026,23.096,3.766,3.855,1.2312,86,0.976931077,0.7182
2053,952,23.233,3.493,284.818,1142.4,86,0.832243422,666.4
2054,814,23.025,3.083,433.998,976.8,86,0.853587728,569.8
2055,619,22.427,2.671,991.923,742.8,86,0.02490713,433.3
2056,367,21.388,2.178,256.254,440.4,86,0.875705491,256.9
2057,123,19.471,2.329,326.736,147.6,86,0.652127221,86.1
2058,0,17.586,2.369,1.217.848,0,86,0.89161912,0
2059,0,16.765,2.531,675.934,0,86,0.644006026,0
2060,0,15.856,3.047,631.874,0,86,0.136488846,0
2061,0,14.971,3.559,587.451,0,86,0.50638721,0
2062,0,14.399,3.76,113.112,0,86,0.950366127,0
2063,0,13.979,3.786,448.404,0,86,0.839457561,0
2064,0,13.277,3.95,356.731,0,87,0.212638966,0
2065,0,13.089,3.515,295.381,0,87,0.588682999,0
2066,0,12.819,3.434,275.283,0,87,0.348477575,0
2067,0,12.575,3.332,264.324,0,87,0.158837412,0
2068,0,12.398,3.187,550.275,0,87,0.967828505,0
2069,0,12.311,2.87,278.502,0,87,0.940873723,0
2070,82,12.479,2.696,499.482,98.4,87,0.442509917,57.4
2071,352,14.698,2.417,95.259,422.4,87,0.68492068,246.4
2072,634,17.742,3.095,515.569,760.8,87,0.58222007,443.8
2073,827,19.985,3.37,644.103,992.4,87,0.817165148,578.9
2074,961,21.557,3.567,255.381,1153.2,87,0.627771394,672.7
2075,1.03,22.57,3.78,98.925,1.236,87,0.648896524,0.721
2076,1.026,23.096,3.766,3.855,1.2312,87,0.408938091,0.7182
2077,952,23.233,3.493,284.818,1142.4,87,0.759279504,666.4
2078,814,23.025,3.083,433.998,976.8,87,0.418097409,569.8
2079,619,22.427,2.671,991.923,742.8,87,0.651558341,433.3
2080,367,21.388,2.178,256.254,440.4,87,0.861830505,256.9
2081,123,19.471,2.329,326.736,147.6,87,0.715939757,86.1
2082,0,17.586,2.369,1.217.848,0,87,0.459112163,0
2083,0,16.765,2.531,675.934,0,87,0.669673194,0
2084,0,15.856,3.047,631.874,0,87,0.837712955,0
2085,0,14.971,3.559,587.451,0,87,0.112065293,0
2086,0,14.399,3.76,113.112,0,87,0.542193681,0
2087,0,13.979,3.786,448.404,0,87,0.138549642,0
2088,0,13.277,3.95,356.731,0,88,0.428408088,0
2089,0,13.089,3.515,295.381,0,88,0.943712373,0
2090,0,12.819,3.434,275.283,0,88,0.168530674,0
2091,0,12.575,3.332,264.324,0,88,0.382926371,0
2092,0,12.398,3.187,550.275,0,88,0.227648779,0
2093,0,12.311,2.87,278.502,0,88,0.289954685,0
2094,82,12.479,2.696,499.482,98.4,88,0.886469461,57.4
2095,352,14.698,2.417,95.259,422.4,88,0.861923333,246.4
2096,634,17.742,3.095,515.569,760.8,88,0.788356386,443.8
2097,827,19.985,3.37,644.103,992.4,88,0.847966435,578.9
2098,961,21.557,3.567,255.381,1153.2,88,0.940962866,672.7
2099,1.03,22.57,3.78,98.925,1.236,88,0.394888283,0.721
2100,1.026,23.096,3.766,3.855,1.2312,88,0.620910462,0.7182
2101,952,23.233,3.493,284.818,1142.4,88,0.436774785,666.4
2102,814,23.025,3.083,433.998,976.8,88,0.3854395,569.8
2103,619,22.427,2.671,991.923,742.8,88,0.50054474,433.3
2104,367,21.388,2.178,256.254,440.4,88,0.138033226,256.9
2105,123,19.471,2.329,326.736,147.6,88,0.310365148,86.1
2106,0,17.586,2.369,1.217.848,0,88,0.275089387,0
2107,0,16.765,2.531,675.934,0,88,0.096382796,0
2108,0,15.856,3.047,631.874,0,88,0.982020831,0
2109,0,14.971,3.559,587.451,0,88,0.663542997,0
2110,0,14.399,3.76,113.112,0,88,0.865854581,0
2111,0,13.979,3.786,448.404,0,88,0.176329498,0
2112,0,13.277,3.95,356.731,0,89,0.444211705,0
2113,0,13.089,3.515,295.381,0,89,0.261517276,0
2114,0,12.819,3.434,275.283,0,89,0.769599985,0
2115,0,12.575,3.332,264.324,0,89,0.6397193,0
2116,0,12.398,3.187,550.275,0,89,0.692652678,0
2117,0,12.311,2.87,278.502,0,89,0.03178729,0
2118,82,12.479,2.696,499.482,98.4,89,0.275070636,57.4
2119,352,14.698,2.417,95.259,422.4,89,0.570773379,246.4
2120,634,17.742,3.095,515.569,760.8,89,0.166550168,443.8
2121,827,19.985,3.37,644.103,992.4,89,0.590115906,578.9
2122,961,21.557,3.567,255.381,1153.2,89,0.146085977,672.7
2123,1.03,22.57,3.78,98.925,1.236,89,0.414924606,0.721
2124,1.026,23.096,3.766,3.855,1.2312,89,0.74769992,0.7182
2125,952,23.233,3.493,284.818,1142.4,89,0.939615885,666.4
2126,814,23.025,3.083,433.998,976.8,89,0.131881098,569.8
2127,619,22.427,2.671,991.923,742.8,89,0.397014557,433.3
2128,367,21.388,2.178,256.254,440.4,89,0.822169958,256.9
2129,123,19.471,2.329,326.736,147.6,89,0.922243404,86.1
2130,0,17.586,2.369,1.217.848,0,89,0.662692422,0
2131,0,16.765,2.531,675.934,0,89,0.676494813,0
2132,0,15.856,3.047,631.874,0,89,0.992433168,0
2133,0,14.971,3.559,587.451,0,89,0.576747664,0
2134,0,14.399,3.76,113.112,0,89,0.737477406,0
2135,0,13.979,3.786,448.404,0,89,0.73353023,0
2136,0,13.277,3.95,356.731,0,90,0.073731376,0
2137,0,13.089,3.515,295.381,0,90,0.435852861,0
2138,0,12.819,3.434,275.283,0,90,0.690946131,0
2139,0,12.575,3.332,264.324,0,90,0.883481264,0
2140,0,12.398,3.187,550.275,0,90,0.195435991,0
2141,0,12.311,2.87,278.502,0,90,0.798483731,0
2142,82,12.479,2.696,499.482,98.4,90,0.769129326,57.4
2143,352,14.698,2.417,95.259,422.4,90,0.943343126,246.4
2144,634,17.742,3.095,515.569,760.8,90,0.732153287,443.8
2145,827,19.985,3.37,644.103,992.4,90,0.764906263,578.9
2146,961,21.557,3.567,255.381,1153.2,90,0.531582485,672.7
2147,1.03,22.57,3.78,98.925,1.236,90,0.216596383,0.721
2148,1.026,23.096,3.766,3.855,1.2312,90,0.765111629,0.7182
2149,952,23.233,3.493,284.818,1142.4,90,0.800927266,666.4
2150,814,23.025,3.083,433.998,976.8,90,0.751398184,569.8
2151,619,22.427,2.671,991.923,742.8,90,0.82426421,433.3
2152,367,21.388,2.178,256.254,440.4,90,0.066438462,256.9
2153,123,19.471,2.329,326.736,147.6,90,0.88952033,86.1
2154,0,17.586,2.369,1.217.848,0,90,0.783062488,0
2155,0,16.765,2.531,675.934,0,90,0.467152077,0
2156,0,15.856,3.047,631.874,0,90,0.624263586,0
2157,0,14.971,3.559,587.451,0,90,0.251087039,0
2158,0,14.399,3.76,113.112,0,90,0.340690014,0
2159,0,13.979,3.786,448.404,0,90,0.583066511,0
2160,0,13.277,3.95,356.731,0,91,0.53790615,0
2161,0,13.089,3.515,295.381,0,91,0.876789902,0
2162,0,12.819,3.434,275.283,0,91,0.855965274,0
2163,0,12.575,3.332,264.324,0,91,0.481946104,0
2164,0,12.398,3.187,550.275,0,91,0.830871691,0
2165,0,12.311,2.87,278.502,0,91,0.564271172,0
2166,82,12.479,2.696,499.482,98.4,91,0.962421296,57.4
2167,352,14.698,2.417,95.259,422.4,91,0.459721394,246.4
2168,634,17.742,3.095,515.569,760.8,91,0.505815535,443.8
2169,827,19.985,3.37,644.103,992.4,91,0.350217174,578.9
2170,961,21.557,3.567,255.381,1153.2,91,0.44948204,672.7
2171,1.03,22.57,3.78,98.925,1.236,91,0.539589688,0.721
2172,1.026,23.096,3.766,3.855,1.2312,91,0.29795247,0.7182
2173,952,23.233,3.493,284.818,1142.4,91,0.464301975,666.4
2174,814,23.025,3.083,433.998,976.8,91,0.651518921,569.8
2175,619,22.427,2.671,991.923,742.8,91,0.472542283,433.3
2176,367,21.388,2.178,256.254,440.4,91,0.626157355,256.9
2177,123,19.471,2.329,326.736,147.6,91,0.826323397,86.1
2178,0,17.586,2.369,1.217.848,0,91,0.018761067,0
2179,0,16.765,2.531,675.934,0,91,0.239269244,0
2180,0,15.856,3.047,631.874,0,91,0.374226637,0
2181,0,14.971,3.559,587.451,0,91,0.935618857,0
2182,0,14.399,3.76,113.112,0,91,0.971473402,0
2183,0,13.979,3.786,448.404,0,91,0.316507026,0
2184,0,13.277,3.95,356.731,0,92,0.670817757,0
2185,0,13.089,3.515,295.381,0,92,0.864676401,0
2186,0,12.819,3.434,275.283,0,92,0.818301688,0
2187,0,12.575,3.332,264.324,0,92,0.299643766,0
2188,0,12.398,3.187,550.275,0,92,0.466602252,0
2189,0,12.311,2.87,278.502,0,92,0.745408053,0
2190,82,12.479,2.696,499.482,98.4,92,0.134961328,57.4
2191,352,14.698,2.417,95.259,422.4,92,0.692363729,246.4
2192,634,17.742,3.095,515.569,760.8,92,0.596090921,443.8
2193,827,19.985,3.37,644.103,992.4,92,0.385073627,578.9
2194,961,21.557,3.567,255.381,1153.2,92,0.604952903,672.7
2195,1.03,22.57,3.78,98.925,1.236,92,0.752353852,0.721
2196,1.026,23.096,3.766,3.855,1.2312,92,0.419158489,0.7182
2197,952,23.233,3.493,284.818,1142.4,92,0.119041274,666.4
2198,814,23.025,3.083,433.998,976.8,92,0.449874688,569.8
2199,619,22.427,2.671,991.923,742.8,92,0.754555547,433.3
2200,367,21.388,2.178,256.254,440.4,92,0.776025537,256.9
2201,123,19.471,2.329,326.736,147.6,92,0.370327136,86.1
2202,0,17.586,2.369,1.217.848,0,92,0.686030406,0
2203,0,16.765,2.531,675.934,0,92,0.97531278,0
2204,0,15.856,3.047,631.874,0,92,0.058292002,0
2205,0,14.971,3.559,587.451,0,92,0.577910073,0
2206,0,14.399,3.76,113.112,0,92,0.983286144,0
2207,0,13.979,3.786,448.404,0,92,0.444688681,0
2208,0,13.277,3.95,356.731,0,93,0.361563408,0
2209,0,13.089,3.515,295.381,0,93,0.767061156,0
2210,0,12.819,3.434,275.283,0,93,0.31534843,0
2211,0,12.575,3.332,264.324,0,93,0.121344984,0
2212,0,12.398,3.187,550.275,0,93,0.795000549,0
2213,0,12.311,2.87,278.502,0,93,0.327736739,0
2214,82,12.479,2.696,499.482,98.4,93,0.891371703,57.4
2215,352,14.698,2.417,95.259,422.4,93,0.978759006,246.4
2216,634,17.742,3.095,515.569,760.8,93,0.158072387,443.8
2217,827,19.985,3.37,644.103,992.4,93,0.744956149,578.9
2218,961,21.557,3.567,255.381,1153.2,93,0.227407097,672.7
2219,1.03,22.57,3.78,98.925,1.236,93,0.083606433,0.721
2220,1.026,23.096,3.766,3.855,1.2312,93,0.923864474,0.7182
2221,952,23.233,3.493,284.818,1142.4,93,0.521855066,666.4
2222,814,23.025,3.083,433.998,976.8,93,0.207375258,569.8
2223,619,22.427,2.671,991.923,742.8,93,0.925633615,433.3
2224,367,21.388,2.178,256.254,440.4,93,0.922263467,256.9
2225,123,19.471,2.329,326.736,147.6,93,0.951150169,86.1
2226,0,17.586,2.369,1.217.848,0,93,0.869862233,0
2227,0,16.765,2.531,675.934,0,93,0.128789354,0
2228,0,15.856,3.047,631.874,0,93,0.062388311,0
2229,0,14.971,3.559,587.451,0,93,0.439392152,0
2230,0,14.399,3.76,113.112,0,93,0.986468839,0
2231,0,13.979,3.786,448.404,0,93,0.310671791,0
2232,0,13.277,3.95,356.731,0,94,0.650916833,0
2233,0,13.089,3.515,295.381,0,94,0.487044902,0
2234,0,12.819,3.434,275.283,0,94,0.67427395,0
2235,0,12.575,3.332,264.324,0,94,0.388623745,0
2236,0,12.398,3.187,550.275,0,94,0.52142234,0
2237,0,12.311,2.87,278.502,0,94,0.305292301,0
2238,82,12.479,2.696,499.482,98.4,94,0.084121609,57.4
2239,352,14.698,2.417,95.259,422.4,94,0.484290301,246.4
2240,634,17.742,3.095,515.569,760.8,94,0.932070019,443.8
2241,827,19.985,3.37,644.103,992.4,94,0.181926576,578.9
2242,961,21.557,3.567,255.381,1153.2,94,0.087508303,672.7
2243,1.03,22.57,3.78,98.925,1.236,94,0.827263939,0.721
2244,1.026,23.096,3.766,3.855,1.2312,94,0.251890884,0.7182
2245,952,23.233,3.493,284.818,1142.4,94,0.275617763,666.4
2246,814,23.025,3.083,433.998,976.8,94,0.689992543,569.8
2247,619,22.427,2.671,991.923,742.8,94,0.538240454,433.3
2248,367,21.388,2.178,256.254,440.4,94,0.843635175,256.9
2249,123,19.471,2.329,326.736,147.6,94,0.686567021,86.1
2250,0,17.586,2.369,1.217.848,0,94,0.392781693,0
2251,0,16.765,2.531,675.934,0,94,0.070703939,0
2252,0,15.856,3.047,631.874,0,94,0.27037247,0
2253,0,14.971,3.559,587.451,0,94,0.905773749,0
2254,0,14.399,3.76,113.112,0,94,0.58168593,0
2255,0,13.979,3.786,448.404,0,94,0.103750167,0
2256,0,13.277,3.95,356.731,0,95,0.733517416,0
2257,0,13.089,3.515,295.381,0,95,0.740785742,0
2258,0,12.819,3.434,275.283,0,95,0.769011715,0
2259,0,12.575,3.332,264.324,0,95,0.210060329,0
2260,0,12.398,3.187,550.275,0,95,0.876184663,0
2261,0,12.311,2.87,278.502,0,95,0.797118273,0
2262,82,12.479,2.696,499.482,98.4,95,0.116593268,57.4
2263,352,14.698,2.417,95.259,422.4,95,0.755574981,246.4
2264,634,17.742,3.095,515.569,760.8,95,0.183202641,443.8
2265,827,19.985,3.37,644.103,992.4,95,0.532906146,578.9
2266,961,21.557,3.567,255.381,1153.2,95,0.525549824,672.7
2267,1.03,22.57,3.78,98.925,1.236,95,0.165376106,0.721
2268,1.026,23.096,3.766,3.855,1.2312,95,0.588092033,0.7182
2269,952,23.233,3.493,284.818,1142.4,95,0.350477088,666.4
2270,814,23.025,3.083,433.998,976.8,95,0.384408387,569.8
2271,619,22.427,2.671,991.923,742.8,95,0.885950909,433.3
2272,367,21.388,2.178,256.254,440.4,95,0.714772609,256.9
2273,123,19.471,2.329,326.736,147.6,95,0.912838093,86.1
2274,0,17.586,2.369,1.217.848,0,95,0.262164116,0
2275,0,16.765,2.531,675.934,0,95,0.184964771,0
2276,0,15.856,3.047,631.874,0,95,0.436855568,0
2277,0,14.971,3.559,587.451,0,95,0.226867913,0
2278,0,14.399,3.76,113.112,0,95,0.645175578,0
2279,0,13.979,3.786,448.404,0,95,0.206493083,0
2280,0,13.277,3.95,356.731,0,96,0.724731467,0
2281,0,13.089,3.515,295.381,0,96,0.953537148,0
2282,0,12.819,3.434,275.283,0,96,0.454656316,0
2283,0,12.575,3.332,264.324,0,96,0.781017143,0
2284,0,12.398,3.187,550.275,0,96,0.86454436,0
2285,0,12.311,2.87,278.502,0,96,0.867545952,0
2286,82,12.479,2.696,499.482,98.4,96,0.842329403,57.4
2287,352,14.698,2.417,95.259,422.4,96,0.962653679,246.4
2288,634,17.742,3.095,515.569,760.8,96,0.088528169,443.8
2289,827,19.985,3.37,644.103,992.4,96,0.306733414,578.9
2290,961,21.557,3.567,255.381,1153.2,96,0.596607758,672.7
2291,1.03,22.57,3.78,98.925,1.236,96,0.397289021,0.721
2292,1.026,23.096,3.766,3.855,1.2312,96,0.995793309,0.7182
2293,952,23.233,3.493,284.818,1142.4,96,0.799407901,666.4
2294,814,23.025,3.083,433.998,976.8,96,0.894273045,569.8
2295,619,22.427,2.671,991.923,742.8,96,0.567693205,433.3
2296,367,21.388,2.178,256.254,440.4,96,0.222715942,256.9
2297,123,19.471,2.329,326.736,147.6,96,0.642633481,86.1
2298,0,17.586,2.369,1.217.848,0,96,0.68430299,0
2299,0,16.765,2.531,675.934,0,96,0.00974551,0
2300,0,15.856,3.047,631.874,0,96,0.580139412,0
2301,0,14.971,3.559,587.451,0,96,0.066762127,0
2302,0,14.399,3.76,113.112,0,96,0.475367201,0
2303,0,13.979,3.786,448.404,0,96,0.300271515,0
2304,0,13.277,3.95,356.731,0,97,0.107815189,0
2305,0,13.089,3.515,295.381,0,97,0.329917865,0
2306,0,12.819,3.434,275.283,0,97,0.418916231,0
2307,0,12.575,3.332,264.324,0,97,0.577720303,0
2308,0,12.398,3.187,550.275,0,97,0.924046782,0
2309,0,12.311,2.87,278.502,0,97,0.634772207,0
2310,82,12.479,2.696,499.482,98.4,97,0.536063928,57.4
2311,352,14.698,2.417,95.259,422.4,97,0.70042464,246.4
2312,634,17.742,3.095,515.569,760.8,97,0.713301923,443.8
2313,827,19.985,3.37,644.103,992.4,97,0.337022581,578.9
2314,961,21.557,3.567,255.381,1153.2,97,0.425533205,672.7
2315,1.03,22.57,3.78,98.925,1.236,97,0.030178153,0.721
2316,1.026,23.096,3.766,3.855,1.2312,97,0.961948577,0.7182
